event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-18 17:47:45 UTC,view,1005169,2053013555631882655,electronics.smartphone,samsung,205.35,543721340,90a68be8-404c-44fb-bbdf-0a693b6577e7
2019-11-17 16:40:23 UTC,view,1800930,2053013554415534427,electronics.video.tv,sony,333.06,513923507,ceabc722-d679-480d-bbab-2d5c14f5d876
2019-11-28 14:11:02 UTC,view,1307077,2053013558920217191,computers.notebook,asus,1015.98,519476068,e55689aa-112f-447c-abd1-365b37ba0c23
2019-11-04 05:50:17 UTC,view,2600446,2053013563970159485,,gefest,68.08,516477553,5e68ec5a-92c6-4058-8716-fcf45bc11856
2019-11-16 14:33:37 UTC,view,5300032,2053013563173241677,,rowenta,77.97,539936641,642ac9ec-c973-4bdb-a4b5-9d6cca4d04c2
2019-11-23 17:30:29 UTC,view,6000004,2053013560807654091,auto.accessories.alarm,starline,146.72,575237044,ade9ec9c-d321-4602-a3a6-0d42e5070409
2019-11-19 15:08:15 UTC,view,26204321,2053013563693335403,,,113.77,560762963,25fedf25-1523-48a0-a598-5b8f399c1d28
2019-11-29 15:40:39 UTC,view,12706780,2053013553559896355,,nokian,41.44,515838278,406b21cf-f81e-4d53-b089-fd0e53ff8d34
2019-11-15 02:09:48 UTC,view,3500151,2053013555287949705,,moulinex,83.63,536991233,0add385b-88e6-4686-8052-37b93e1a2049
2019-11-16 14:49:08 UTC,view,2700598,2053013563911439225,appliances.kitchen.refrigerators,indesit,310.92,549364622,ae4fe95c-37b8-4c79-93ac-ca9448b4e5f1
2019-11-14 17:19:33 UTC,view,3800979,2053013566176363511,appliances.iron,tefal,72.0,518324149,2f179c64-f035-4f98-96d0-df497751931d
2019-11-14 12:19:24 UTC,view,5701063,2053013553970938175,auto.accessories.player,pioneer,139.0,570591369,6171f546-8a4d-4451-980e-942d234dfc2d
2019-11-07 18:34:07 UTC,view,12711053,2053013553559896355,,tunga,32.69,552595964,8b7cd63f-035c-4de4-8213-2ce7bba25b40
2019-11-16 18:51:04 UTC,view,21411694,2053013561579406073,electronics.clocks,danielklein,25.74,513088444,9756cffe-dadb-4d55-a19b-8ce2066a62a9
2019-11-29 08:17:27 UTC,view,6301505,2053013554834964853,appliances.kitchen.kettle,polaris,37.84,523061538,ad415fe5-e44d-47e5-aaac-ba828e88c874
2019-11-23 07:04:15 UTC,view,45602160,2136389353511846005,apparel.shoes.sandals,agatharuizdelaprada,24.45,567901302,37042214-9b5a-4496-b254-ce6591acc192
2019-11-13 13:23:22 UTC,view,17200559,2053013559792632471,furniture.living_room.sofa,,591.78,548713783,0e261dbc-54f7-4ae2-954a-564c4d9cab20
2019-11-18 13:39:11 UTC,view,2800678,2053013563835941749,appliances.kitchen.refrigerators,midea,270.25,551609438,9935edd6-58eb-4e0b-8686-40afcd48aade
2019-11-06 11:13:24 UTC,view,13300411,2053013557166998015,,,144.15,512884879,d934f351-b891-4bce-a6c3-a808f9a193c9
2019-11-15 22:10:13 UTC,view,9200489,2053013552913973497,computers.peripherals.keyboard,sven,12.32,514527774,13d3c1e1-6a79-4508-9506-d3d3c83dad43
2019-11-14 10:56:36 UTC,view,11200402,2053013562946749253,appliances.personal.scales,elenberg,8.98,514375555,9097cab4-dc8c-48b4-a48b-ace871949b69
2019-11-12 15:16:46 UTC,view,3601405,2053013563810775923,appliances.kitchen.washer,beko,180.16,564061389,9103e724-2d44-4075-964e-45b6256cbaa1
2019-11-25 13:38:42 UTC,view,18001422,2053013558525952589,,samsung,6.94,569895936,f45dd138-ce7c-46fa-a7b1-58ea8f1cc06f
2019-11-04 15:53:49 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,724.25,513212899,609ff663-6e07-48b9-aa96-be261c6febd8
2019-11-26 20:11:31 UTC,view,1701432,2053013553031414015,computers.peripherals.monitor,samsung,483.9,513368613,68e5de03-6f59-49fe-b25a-25c12d57ee5e
2019-11-23 18:37:37 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.96,519973162,071caf43-f72f-48a0-beb9-2cd510e96185
2019-11-16 04:44:41 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,348.76,537858840,1568bfd8-ad46-4afc-aaf8-933d8a99b4c6
2019-11-20 21:06:38 UTC,view,4802930,2053013554658804075,electronics.audio.headphone,elari,51.22,530034042,86febe85-a4c4-4ff1-9957-dccc71c5cc2c
2019-11-05 16:03:24 UTC,view,4804055,2053013554658804075,electronics.audio.headphone,apple,197.92,516842071,70b003fb-e430-4dd7-92d1-91d884f43ff3
2019-11-24 14:41:13 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,152.82,559724062,9def0f3c-c054-48f4-a4ed-9ce7b89f140e
2019-11-22 07:44:49 UTC,view,14701435,2053013557133443581,furniture.living_room.cabinet,,205.9,570930318,ba9898fe-c448-4739-b241-2c5703dc6a6b
2019-11-09 20:23:08 UTC,view,11600352,2053013554566529381,computers.desktop,logitech,685.97,524309828,64b41b2c-68e4-4aa9-a291-564164491ea7
2019-11-14 10:38:18 UTC,view,1307188,2053013558920217191,computers.notebook,hp,223.92,513771208,c9aa4623-0ac1-4e3c-8470-c06eead4d2ba
2019-11-25 01:04:12 UTC,view,8800891,2053013555573162395,electronics.telephone,bq,21.0,513570903,39697f71-f2fc-4159-9c3d-011345123492
2019-11-14 13:32:54 UTC,view,1005180,2053013555631882655,electronics.smartphone,samsung,1158.05,512823585,96b81381-9fca-453d-bf75-3981d3d060bb
2019-11-09 18:31:35 UTC,view,1005164,2053013555631882655,electronics.smartphone,xiaomi,279.1,569341108,c4b58da5-9447-2f8f-606a-b09fac0200ac
2019-11-17 13:38:05 UTC,cart,1004872,2053013555631882655,electronics.smartphone,samsung,306.29,554839659,f96168a3-dd4e-411e-b3e0-a0596567bde7
2019-11-07 13:19:25 UTC,view,1004665,2053013555631882655,electronics.smartphone,samsung,824.4,547172706,d295daeb-9cf8-468e-a8ce-aae53926677e
2019-11-19 10:30:28 UTC,purchase,1801995,2053013554415534427,electronics.video.tv,haier,180.16,550667780,bbdbb388-70a1-43e0-b222-5fe1fcb25cfb
2019-11-18 09:28:18 UTC,view,1801739,2053013554415534427,electronics.video.tv,samsung,308.09,571800715,a6b973ed-0654-4a8e-8458-89cc5de0e662
2019-11-30 14:04:34 UTC,view,15100108,2053013557024391671,,,610.05,541446439,d9ffbc8a-2475-4343-b2db-7583252ba2fc
2019-11-28 19:34:36 UTC,view,1701392,2053013553031414015,computers.peripherals.monitor,acer,135.14,512452436,9eeb7e19-644f-4041-b95b-e925fde210dc
2019-11-03 06:43:26 UTC,view,15500332,2053013557569651219,,veston,39.9,539286122,485fd4e5-920d-4e7a-a460-1466db5f8eab
2019-11-23 17:12:45 UTC,view,4700636,2053013560899928785,auto.accessories.videoregister,neoline,91.35,532374657,7e5b39bf-aa32-4d1b-a186-ba1e63a2394e
2019-11-17 04:43:06 UTC,view,29500107,2053013566478352393,,,34.88,547462378,5a0f8ea2-e3fc-4298-abe2-a8a7401bd1bb
2019-11-27 14:03:10 UTC,view,11800015,2053013561243861733,,sony,237.56,577681829,3ed949fa-fd3f-4265-98d3-d869e2eb4459
2019-11-27 07:55:56 UTC,view,9800290,2053013554071601477,,crown,23.3,513727266,03b68730-79bf-4f7a-9385-e463081483d7
2019-11-23 03:23:22 UTC,view,1801084,2053013554415534427,electronics.video.tv,jvc,166.52,546070367,5f8930a0-2a21-459b-9024-df1713759f32
2019-11-20 07:58:43 UTC,view,15100201,2053013557024391671,,brw,904.79,545888722,7f8bf7e4-520a-4eae-9d15-52d6d5f318f1
2019-11-15 12:59:57 UTC,view,41200002,2089490106086851034,,murager,90.09,512383743,b1fa8717-f234-4987-a3c6-067bfa77c662
2019-11-24 07:51:31 UTC,cart,4804718,2053013554658804075,electronics.audio.headphone,apple,334.6,530040406,aaf3a1bc-e6ea-4686-a686-ea108039aa7d
2019-11-24 17:26:10 UTC,view,28717059,2053013565480109009,apparel.shoes.keds,strobbs,34.49,515221090,613a9879-4645-45d1-9756-0c50e3e9ac8d
2019-11-15 08:57:05 UTC,cart,4804055,2053013554658804075,electronics.audio.headphone,apple,188.86,554704610,d2810575-7a56-46f5-b54c-e7d8c3c35d40
2019-11-21 15:54:15 UTC,view,20100173,2053013559473865347,,nika,101.68,513353600,bd07cffc-6d18-4177-a2d6-ecdb75a8a29a
2019-11-10 10:06:57 UTC,view,40900041,2127425434894205468,construction.tools.painting,,30.63,562088428,99dc5f72-d16e-4f5a-ba04-0373e80e816c
2019-11-04 12:30:51 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,457.93,564686720,59cd964a-6f43-4da2-8028-1d1003bc1f44
2019-11-13 06:58:24 UTC,view,15100008,2053013557024391671,,bts,514.56,538081892,8a5cee2c-0024-4c42-b3db-10fdb170a0ad
2019-11-03 19:01:28 UTC,view,12700834,2053013553559896355,,nokian,124.07,567227117,4732e1cd-9a52-4356-9ba4-8622299bdeb4
2019-11-27 06:01:51 UTC,view,1307501,2053013558920217191,computers.notebook,hp,438.39,560802510,dff22b1c-2ad0-435c-aed8-8cbe530c986a
2019-11-27 04:43:48 UTC,view,12704490,2053013553559896355,,cordiant,38.35,523279494,d5616e79-7dc3-4447-b8c2-493467008eb6
2019-11-14 08:45:41 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,126.0,559682796,4eab645b-9519-4e35-a88f-0c780aa90a1f
2019-11-12 08:45:38 UTC,view,26401452,2053013563651392361,,lucente,115.32,556788069,325729ab-8efa-4a2e-81c2-fdb58be72511
2019-11-25 22:49:01 UTC,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,576778654,3f33720e-55f0-42ae-b496-41b491ba235c
2019-11-09 06:54:40 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,93.87,555030336,71bb0dad-d867-4451-8467-15bf20e5f59d
2019-11-16 18:05:13 UTC,view,4000153,2053013566142809077,construction.tools.generator,vitek,91.97,547380485,832cbab5-7585-4e8d-b8f7-b31d066e5088
2019-11-13 17:51:10 UTC,view,26400237,2053013563651392361,,,251.49,553806673,ed62d4d3-3efa-47bc-85de-045b046db8a5
2019-11-17 06:38:11 UTC,view,12700208,2053013553559896355,,,24.84,518675577,b5a6c82a-81aa-4d12-9384-9d6cd1372d36
2019-11-16 09:20:38 UTC,purchase,3200332,2053013555321504139,appliances.kitchen.meat_grinder,polaris,104.22,519546441,a8319db8-64ae-488c-93aa-86d93faa86b6
2019-11-28 11:46:48 UTC,view,1005221,2053013555631882655,electronics.smartphone,xiaomi,280.96,566414025,f54a2195-65ea-4a62-a802-79a79125a2d6
2019-11-27 07:50:56 UTC,view,12705234,2053013553559896355,,viatti,53.28,567806626,cc8dd179-228f-4b45-b4b7-8cfa0900b0c1
2019-11-29 03:51:09 UTC,view,11800015,2053013561243861733,,sony,237.56,544029070,be0f6b52-ec57-4822-82e7-1fe25f7f6340
2019-11-13 03:07:06 UTC,view,5801656,2053013553945772349,electronics.audio.subwoofer,element,131.28,514902641,3fdfb310-1ae4-499c-8948-22e5f6499e18
2019-11-25 01:56:57 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.96,551634765,45dc8d73-a21c-46a1-a755-31026e10f64b
2019-11-17 04:10:49 UTC,view,15200192,2053013553484398879,,gigawatt,97.27,515630704,97c3bf47-056b-4cb8-a675-2fa1ebd0d820
2019-11-07 11:24:25 UTC,purchase,10900096,2053013555069845885,appliances.kitchen.mixer,polaris,32.64,545831255,2b1a1984-ff66-49fe-8d8a-1d41467f5d64
2019-11-11 04:29:05 UTC,view,26402784,2053013563651392361,,,97.3,553214783,cb19c82f-ea41-47ec-8f2b-e470fa309ca0
2019-11-03 15:27:05 UTC,view,12709597,2053013553559896355,,yokohama,76.19,553313323,ac6d67f9-ea01-4600-a63f-a0962ce37eff
2019-11-19 07:12:27 UTC,view,26400251,2053013563651392361,,,170.66,512779868,a3c78f95-90d9-4748-af27-130ccf7d94fe
2019-11-11 10:42:26 UTC,view,17200700,2053013559792632471,furniture.living_room.sofa,,308.63,568172384,3fc36cb7-5808-4b56-a2a8-93d942825bbe
2019-11-17 10:52:11 UTC,view,3601605,2053013563810775923,appliances.kitchen.washer,lg,344.38,513362121,452938c9-6a5b-48da-b837-3790fbb0d333
2019-11-22 06:48:11 UTC,view,4400325,2053013555095011711,appliances.kitchen.coffee_machine,philips,719.68,532408320,c6dfea24-7420-4c82-b553-6ccc7ecbe8c2
2019-11-24 13:13:01 UTC,view,26400316,2053013563651392361,,lucente,150.07,559798384,5648ded4-7387-4028-9ff2-7cf81e64cc4f
2019-11-27 15:29:27 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,794.87,567511624,3ce84e6e-2958-46db-9cca-4ec72405222d
2019-11-25 13:51:42 UTC,view,1005017,2053013555631882655,electronics.smartphone,huawei,80.04,520863009,9493ff1f-ff26-4550-a1bf-725d0c7a10d5
2019-11-16 17:48:34 UTC,view,42000045,2102307650380235197,,lux,339.13,514083813,50e42770-a4ba-4534-b57f-8619ff017e63
2019-11-16 17:01:36 UTC,view,2701517,2053013563911439225,appliances.kitchen.refrigerators,,155.11,566969250,8e1f2f6d-a7dc-4568-aa79-7c090e8b75db
2019-11-26 14:02:18 UTC,view,1004839,2053013555631882655,electronics.smartphone,oppo,180.16,563171175,285b3447-9c56-4504-8358-6b24641ec5bb
2019-11-15 08:28:34 UTC,view,12000179,2053013555438944659,,plitex,33.18,554084442,2f928ecf-f8dc-4def-8c34-200e3e4e5491
2019-11-05 09:11:24 UTC,view,22700084,2053013556168753601,,force,244.28,567744992,c46b21e3-bc15-4418-9914-75fa8c1ebc85
2019-11-30 03:27:27 UTC,view,12705215,2053013553559896355,,viatti,46.46,576369686,6968a23a-bb71-4bfe-81e5-2bb827bdc3bc
2019-11-14 09:30:52 UTC,view,1004709,2053013555631882655,electronics.smartphone,huawei,148.27,565520527,37bcb21c-8cdc-4ed0-9c7c-b33d74711ee6
2019-11-12 11:32:03 UTC,view,3200157,2053013555321504139,appliances.kitchen.meat_grinder,bosch,152.36,543970745,ba9708ed-cf2a-4562-825f-3749e110959a
2019-11-22 14:29:58 UTC,view,28719607,2053013565228450757,apparel.shoes,baden,62.81,515452119,452ee721-d221-4e44-b8cd-b0ebc1d0b907
2019-11-28 19:46:25 UTC,view,60000001,2162513074060264222,,chub,38.61,577340994,7bda0e68-7f86-4327-bf63-a1af5bda9c2b
2019-11-18 18:37:41 UTC,view,1004229,2053013555631882655,electronics.smartphone,apple,1160.39,570668603,cfd5ac2b-4503-4c58-80e9-1c6975326337
2019-11-17 11:07:05 UTC,view,5300919,2053013563173241677,,rowenta,42.45,513196327,75d57900-719a-48eb-b97e-72e8a7fca09c
2019-11-27 13:56:41 UTC,view,3701318,2053013565983425517,appliances.environment.vacuum,xiaomi,192.8,527837588,be035e21-1b58-4e30-b9ea-a3b514da568c
2019-11-10 11:59:25 UTC,view,28719056,2053013565782098913,apparel.shoes,baden,71.82,533746670,374a6b73-2501-4379-8ac1-a24874cbb486
2019-11-25 09:19:15 UTC,view,6700921,2053013554247762257,computers.components.videocards,msi,870.81,576355793,34fbb508-56d6-433d-9b35-79b80c3be5de
2019-11-10 19:58:47 UTC,view,1307344,2053013558920217191,computers.notebook,asus,540.53,518136787,da111540-84d3-481d-b1fd-d925f3f7cb89
2019-11-17 15:09:08 UTC,view,1005169,2053013555631882655,electronics.smartphone,samsung,205.41,542314904,4a9d0275-e058-49dc-9d49-aaa33769bd54
2019-11-12 17:20:31 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,715.33,512766238,0e62bde3-1c07-4135-b966-5ebe16c38b54
2019-11-17 05:24:54 UTC,view,3601472,2053013563810775923,appliances.kitchen.washer,lg,514.53,559687723,07f825e1-cd93-4d55-a483-fc59ea8e78b7
2019-11-08 15:54:36 UTC,view,3700766,2053013565983425517,appliances.environment.vacuum,samsung,136.4,540017034,18509f7c-a91e-478e-89fe-c6ead3a49f76
2019-11-17 13:36:52 UTC,view,21408206,2053013561579406073,electronics.clocks,citizen,84.17,561590122,de847480-24e3-4348-a754-e81a25b812bb
2019-11-15 16:41:07 UTC,view,1005238,2053013555631882655,electronics.smartphone,oppo,308.63,515349393,e5601ca6-5650-470b-8503-79f912e08058
2019-11-06 15:22:36 UTC,view,3601485,2053013563810775923,appliances.kitchen.washer,lg,308.63,554765864,4c7291ba-9a79-41db-863c-7994a521d41b
2019-11-06 04:43:54 UTC,view,8700375,2053013563097744201,appliances.personal.hair_cutter,philips,51.46,518751025,a8633e75-268a-4a61-9425-38aaad8800e3
2019-11-07 13:58:10 UTC,view,5100469,2053013553341792533,electronics.clocks,elari,30.86,516036389,c835e0db-dc6d-4edd-aff2-a4c418da665a
2019-11-28 09:48:54 UTC,view,9700137,2053013554096767303,computers.components.power_supply,cougar,104.64,513304382,ecc46096-6439-458b-a594-1d02504bd792
2019-11-14 15:29:51 UTC,view,13300169,2053013557166998015,,askona,218.54,561183953,7666533e-97d2-41ec-8631-2feecad34bb5
2019-11-01 14:40:54 UTC,purchase,7203227,2053013553165631753,,lego,25.48,520706605,9d5b17dd-2f1e-44af-8d25-ede885fadbf7
2019-11-24 15:50:04 UTC,view,45602618,2116907524572577889,apparel.shoes,garvalin,48.91,569376453,ab641cce-acd7-4e3c-8602-f0114da5aaa0
2019-11-07 12:28:14 UTC,view,10900348,2053013555069845885,appliances.kitchen.mixer,kitfort,118.15,567535700,7f29c340-0850-4073-948b-c73bcfd74f03
2019-11-19 06:10:12 UTC,view,14700117,2053013557133443581,furniture.living_room.cabinet,,653.79,514689058,ae71973d-bacc-4853-8962-7f70b9671045
2019-11-15 20:38:20 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,243.49,561916371,fd1aef4a-28dd-4c8b-a200-6fd68f6f715f
2019-11-13 14:35:45 UTC,view,47300268,2110937222638207897,,vako,74.84,513685772,e93162e3-bffe-4461-b75f-655701e40aff
2019-11-29 18:24:26 UTC,cart,26400266,2053013563651392361,,lucente,119.18,549090436,2302ea97-27ba-4b92-b3c3-e9d5581a2cb9
2019-11-08 14:07:48 UTC,view,12703337,2053013553559896355,,cordiant,64.09,539060728,828216b1-5cdf-4e7d-a9b2-96c188f377e1
2019-11-15 19:05:11 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,236.94,571965121,132bdabf-8f33-442a-ac4c-b9442af35d6f
2019-11-16 09:02:54 UTC,view,12705235,2053013553559896355,,viatti,58.43,562314660,6c74f420-54bc-40d4-b714-9a68a59bc234
2019-11-15 13:41:27 UTC,view,1004210,2053013555631882655,electronics.smartphone,samsung,88.67,530436121,a3ff2058-b028-4bbc-a8b4-94a5522bfe53
2019-11-23 04:58:25 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,134.78,525665223,7cb4056a-223e-4387-b41b-aba4737b7f98
2019-11-22 14:44:40 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,169.5,560938003,345e202b-eab8-4707-879a-9cfd84804123
2019-11-16 10:27:04 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1363.92,513587243,67536889-6b6e-4e23-b3db-9f387321d17f
2019-11-17 10:05:42 UTC,view,26500140,2053013563550729061,,lucente,174.26,531421794,0eb184b1-d16f-40f5-9fdd-b4894cf62514
2019-11-24 07:32:09 UTC,view,3300376,2053013555355058573,,redmond,76.96,512714175,d90da602-4e67-48bc-846c-126fc1d8f145
2019-11-11 14:21:27 UTC,view,21400430,2053013561579406073,electronics.clocks,,159.59,514936526,385110f2-ebca-4686-962e-c008bc4d8d65
2019-11-26 06:54:09 UTC,view,100007676,2175419524847763461,,dremel,146.88,512911223,5881aadb-c55d-49e6-a938-1849177e5627
2019-11-14 12:02:19 UTC,view,3601505,2053013563810775923,appliances.kitchen.washer,samsung,474.25,571436682,c15f8c42-493e-49be-a7d7-21e214c1beae
2019-11-16 07:37:20 UTC,view,4801840,2053013554658804075,electronics.audio.headphone,jbl,87.26,560199379,4bc4a845-a3a7-49a3-987d-0bb6ca7cdd49
2019-11-04 08:08:00 UTC,view,12703415,2053013553559896355,,cordiant,48.91,516674164,eb7af71e-cf20-4356-902f-7ea4aeaf3d79
2019-11-20 09:23:31 UTC,view,12201949,2116907525176557699,sport.bicycle,phoenix,89.31,515973070,af5db592-50a2-4ed3-a6f5-7efae25c9383
2019-11-29 08:34:30 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,329.48,573753918,32745356-f3cd-45ca-8c27-b3261a383738
2019-11-03 04:11:25 UTC,view,16900044,2053013558433677895,furniture.kitchen.table,brw,207.21,553653204,3da04f63-7e9c-405e-9a2c-9cccfd884cf2
2019-11-16 14:07:53 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,572231438,34eaaf36-348c-4ba6-aafb-9c157f7e1fa0
2019-11-21 06:41:12 UTC,view,5100698,2053013553341792533,electronics.clocks,garmin,999.41,568793129,b7755d86-985d-4cc8-ae3f-09c9e718d423
2019-11-21 14:06:11 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,199.66,574442837,a187cc15-6920-46cc-b6a2-dc6341a73857
2019-11-24 10:01:48 UTC,view,4300077,2053013552385491165,,timberk,39.36,520783765,f76f7d5c-7f99-415f-b502-6456667dac4c
2019-11-15 02:14:47 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1364.0,517318523,da4695b6-ec30-e2e4-9d79-c61c645077cd
2019-11-28 12:40:34 UTC,cart,3601241,2053013563810775923,appliances.kitchen.washer,lg,375.58,519985523,460e396b-fa45-48eb-aa78-6349fe42ca01
2019-11-14 17:03:17 UTC,view,3900815,2053013552326770905,appliances.environment.water_heater,ariston,138.12,544053763,2e814e33-433e-438a-83e9-7bde1c53a991
2019-11-25 10:26:53 UTC,view,5300303,2053013563173241677,,polaris,15.16,518625317,15c78652-f75f-4962-9e0d-d40c4c9cd88f
2019-11-05 10:44:24 UTC,view,21411428,2053013561579406073,electronics.clocks,,37.32,516016207,4c989342-d687-4fe2-89b1-d5b327ccee7b
2019-11-03 18:43:14 UTC,view,1004529,2053013555631882655,electronics.smartphone,samsung,396.15,565459710,5e5bf7a3-5ce5-4c76-add0-7a035f3596c1
2019-11-15 00:37:19 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,268.73,514223337,5130177f-eaf5-4fe9-be13-82d37773cabb
2019-11-16 14:56:02 UTC,view,28713438,2053013565639492569,apparel.shoes,baden,69.24,570987235,a5a1bfea-4df4-4677-b994-9104ce540983
2019-11-04 06:13:47 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,210.62,513847278,9857edc5-53eb-47df-bce9-ae8c2bd84c0c
2019-11-07 19:33:53 UTC,view,26300484,2053013563584283495,,,70.53,516104107,71b7f77b-db9c-4349-94e9-fa1b71a9345e
2019-11-04 15:43:28 UTC,view,28712327,2053013565639492569,apparel.shoes,baden,64.61,516249533,a13d2eb5-59cf-42b0-b4ab-7d4a40a20e24
2019-11-01 09:34:35 UTC,view,8700370,2053013563097744201,appliances.personal.hair_cutter,philips,43.68,513269850,6cf99473-a7a7-46c2-8fa5-15f1ba29d401
2019-11-29 05:09:38 UTC,view,1801704,2053013554415534427,electronics.video.tv,samsung,434.3,526866053,22baea7b-673d-49cf-85f4-490dccfea593
2019-11-20 17:01:23 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,126.86,526031964,5e8f16f4-7a83-43a6-9d55-f7c8646694d6
2019-11-20 13:45:55 UTC,view,1005185,2053013555631882655,electronics.smartphone,samsung,771.94,548548534,9c55abbb-5f46-4234-b9b4-02882901928c
2019-11-02 08:46:16 UTC,view,44700017,2104564977229628393,,lux,67.44,529551714,60fc002d-5c8b-4200-8ce1-f4ed94c47663
2019-11-11 15:39:47 UTC,view,1005129,2053013555631882655,electronics.smartphone,apple,1298.36,523286336,1817331c-f9e3-468a-b2ee-15ac4c409a62
2019-11-23 21:35:26 UTC,view,5701127,2053013553970938175,auto.accessories.player,pioneer,231.47,530685642,9037e948-34e5-4e59-a9b9-8a87f05f403b
2019-11-04 09:32:50 UTC,view,51100099,2134905039313961849,,leaderkids,46.33,513709293,7160208b-e7fe-4a5b-ab76-515c881aa1ee
2019-11-10 16:33:07 UTC,view,1004843,2053013555631882655,electronics.smartphone,meizu,231.41,531143398,ad59c58d-1df7-4700-b341-584a5e0dda60
2019-11-03 09:03:31 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,170.08,567040563,48d57f6a-9187-4fdf-a66f-a80fbbe56097
2019-11-26 09:39:35 UTC,view,3601423,2053013563810775923,appliances.kitchen.washer,candy,239.1,555974082,95504e64-aff6-4a6f-9e66-e90c1879ca76
2019-11-07 07:36:38 UTC,view,15300317,2053013552662315243,,transcend,6.4,567900112,e76e85d1-202f-4d88-9fe0-a629fb88096d
2019-11-25 14:12:56 UTC,view,3900703,2053013552326770905,appliances.environment.water_heater,thermex,97.79,554501094,99dae560-5789-425b-9f40-7ed35e9edd4e
2019-11-16 07:30:03 UTC,view,1005141,2053013555631882655,electronics.smartphone,apple,1593.68,515506024,d62922b3-edd8-4894-83bf-a8a342383738
2019-11-17 16:35:36 UTC,view,7900948,2053013556487520725,furniture.kitchen.chair,pituso,118.38,552143759,166c139c-a86e-4286-9c12-c9d89a4071e0
2019-11-10 16:47:05 UTC,view,43300076,2097815753423061045,apparel.tshirt,fila,30.63,569795691,2c3e8656-b23d-41d8-8876-ed1b289d6832
2019-11-05 17:46:30 UTC,view,2600264,2053013563970159485,,,141.55,544259481,68a19137-dbe5-48a4-a889-aa6a2a0a11cb
2019-11-09 16:23:45 UTC,view,5700902,2053013553970938175,auto.accessories.player,kenwood,365.52,515251752,38bc63d2-46b9-4dfb-b556-6784ba655f06
2019-11-08 08:52:05 UTC,view,17300132,2053013553853497655,,montale,107.72,553890874,2a5c2d7b-76ff-4cce-baa0-501b00c84e95
2019-11-28 22:14:07 UTC,view,47500008,2110937143172923797,construction.tools.light,xiaomi,15.41,513817518,d29721f4-93be-4dd3-b8c6-c32c499d2eb3
2019-11-06 06:38:24 UTC,view,8800983,2053013555573162395,electronics.telephone,bq,15.42,536662990,b2508562-1df3-4a13-8e8c-f6d5ced3e963
2019-11-05 12:28:09 UTC,view,1005159,2053013555631882655,electronics.smartphone,xiaomi,211.07,514163964,146045b7-7fcd-4828-80d2-20de15a02590
2019-11-07 13:47:45 UTC,view,39700098,2084962304016777941,apparel.costume,,136.43,547392288,b83c9389-dc5c-481b-8f84-2da4061860ce
2019-11-14 12:34:35 UTC,view,26300086,2053013563584283495,,lucente,241.71,512922925,e043427d-87b6-4ac9-a5a0-ae0da91c87b5
2019-11-21 03:36:12 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,25.45,562950089,92ac282a-3a14-4cee-b0e9-6f48ddff6025
2019-11-07 14:16:00 UTC,view,40200425,2053013557930361385,,tarkett,5.79,513406786,7980e4dc-c97d-4e6f-802e-dc7ff0b6a653
2019-11-15 06:19:28 UTC,view,5300032,2053013563173241677,,rowenta,78.43,571095837,a92904fc-2f38-496b-9cca-66b3fabcafd8
2019-11-21 06:51:16 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,126.86,563224667,802c46d3-dba8-4fce-aece-ad9a10923772
2019-11-05 17:31:00 UTC,view,12600003,2053013554751078769,appliances.kitchen.grill,maxwell,71.82,513576303,4776a34a-e6d3-4451-92d7-20d0f59d0770
2019-11-15 04:12:03 UTC,view,4804606,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,515998659,a016aff1-2cbf-4192-a53f-e9a31ba7fd5d
2019-11-07 14:38:14 UTC,view,22400036,2053013554474254687,electronics.audio.microphone,hoco,25.71,544836027,cf665f1c-2633-45e1-a5e5-e695035ff9c5
